3302740484100;PLATS PRÉPARÉ;Chili con carne et riz blanc;a;Franprix,Auchan,Magasins U;https://fr.openfoodfacts.org/produit/3302740484100/chili-con-carne-et-riz-blanc-fleury-michon
3560070124817;PLATS PRÉPARÉ;Pizza cuite sur pierre - 4 Formaggi;c;Carrefour;https://fr.openfoodfacts.org/produit/3560070124817/pizza-cuite-sur-pierre-4-formaggi-carrefour
3599740007181;PLATS PRÉPARÉ;Croustibat Bâtonnet;b;Dia,Franprix;https://fr.openfoodfacts.org/produit/3599740007181/croustibat-batonnet-findus
3036811363147;PLATS PRÉPARÉ;PurSoup' Velouté de 10 Légumes;b;Magasins U;https://fr.openfoodfacts.org/produit/3036811363147/pursoup-veloute-de-10-legumes-liebig
3083680660075;PLATS PRÉPARÉ;Concombres au fromage blanc et ciboulette;b;Monoprix,Franprix, Magasins U;https://fr.openfoodfacts.org/produit/3083680660075/concombres-au-fromage-blanc-et-ciboulette-bonduelle
3270160860166;PLATS PRÉPARÉ;Gnocchis au chèvre et aux épinards;e;Picard;https://fr.openfoodfacts.org/produit/3270160860166/gnocchis-au-chevre-et-aux-epinards-picard
8712566213757;PLATS PRÉPARÉ;Douceur de courgettes au chèvre frais;c;Super U, Magasins U;https://fr.openfoodfacts.org/produit/8712566213757/douceur-de-courgettes-au-chevre-frais-knorr
8722700808978;PLATS PRÉPARÉ;Douceur de légumes du soleil avec une pointe d'origan;c;Auchan, Magasins U;https://fr.openfoodfacts.org/produit/8722700808978/douceur-de-legumes-du-soleil-avec-une-pointe-d-origan-knorr
3245412520549;PLATS PRÉPARÉ;Bâtonnets Tendres [12 Bâtonnets (2 x 6)];c;Carrefour;https://fr.openfoodfacts.org/produit/3245412520549/batonnets-tendres-12-batonnets-2-x-6-carrefour
3263859480318;PLATS PRÉPARÉ;Bâtonnets goût crabe (x 28 Bâtonnets);c;Leader Price,Franprix;https://fr.openfoodfacts.org/produit/3263859480318/batonnets-gout-crabe-x-28-batonnets-leader-price
3564700005347;PLATS PRÉPARÉ;Velouté de tomates;b;Leclerc;https://fr.openfoodfacts.org/produit/3564700005347/veloute-de-tomates-regal-soupe
3245361002240;PLATS PRÉPARÉ;Cassoulet au Canard;b;Casino;https://fr.openfoodfacts.org/produit/3245361002240/cassoulet-au-canard-la-belle-chaurienne
3564700012338;PLATS PRÉPARÉ;Bâtonnets de surimi;c;Leclerc;https://fr.openfoodfacts.org/produit/3564700012338/batonnets-de-surimi-ronde-des-mers
3242274001056;PLATS PRÉPARÉ;Salade & Compagnie - Montmartre;a;Super U,Banque alimentaire,Magasins U;https://fr.openfoodfacts.org/produit/3242274001056/salade-compagnie-montmartre-sodebo
8001665127967;PLATS PRÉPARÉ;Tortellini Ricotta & Épinards;c;Auchan,Franprix;https://fr.openfoodfacts.org/produit/8001665127967/tortellini-ricotta-epinards-giovanni-rana
00031858;PLATS PRÉPARÉ;Pur Soup' Velouté de légumes;c;U Express;https://fr.openfoodfacts.org/produit/00031858/pur-soup-veloute-de-legumes-liebig
20533267;PLATS PRÉPARÉ;Sushi Box Naniwa;d;LIDL;https://fr.openfoodfacts.org/produit/20533267/sushi-box-naniwa-chef-select-to-go
3083680566117;PLATS PRÉPARÉ;Céleri rémoulade au Fromage Blanc;a;Auchan, Franprix, Casino;https://fr.openfoodfacts.org/produit/3083680566117/celeri-remoulade-au-fromage-blanc-bonduelle
3229820188744;PLATS PRÉPARÉ;Quinoa Lentilles Bio - 250 g - Bjorg;a;Carrefour, Magasins U;https://fr.openfoodfacts.org/produit/3229820188744/quinoa-lentilles-bio-250-g-bjorg
3245413780287;PLATS PRÉPARÉ;Rillettes de Thon;b;Carrefour Market, Carrefour;https://fr.openfoodfacts.org/produit/3245413780287/rillettes-de-thon-carrefour
3302746282021;PLATS PRÉPARÉ;Poulet au Curry & Riz;b;Carrefour;https://fr.openfoodfacts.org/produit/3302746282021/poulet-au-curry-riz-fleury-michon
3036811363161;PLATS PRÉPARÉ;Mouliné de 10 légumes;b;Banque alimentaire,Leclerc, Magasins U;https://fr.openfoodfacts.org/produit/3036811363161/mouline-de-10-legumes-liebig
3175681170872;PLATS PRÉPARÉ;Cuisiné Lentilles, Riz & Soja;a;Auchan, Magasins U;https://fr.openfoodfacts.org/produit/3175681170872/cuisine-lentilles-riz-soja-cereal-bio
3222475618031;PLATS PRÉPARÉ;Lasagnes à la bolognaise;b;Casino;https://fr.openfoodfacts.org/produit/3222475618031/lasagnes-a-la-bolognaise-casino
3248830687559;PLATS PRÉPARÉ;Cordon bleu de dinde, coquillettes au fromage;b;Franprix,Casino, Magasins U;https://fr.openfoodfacts.org/produit/3248830687559/cordon-bleu-de-dinde-coquillettes-au-fromage-marie
3270160598373;PLATS PRÉPARÉ;Ratatouille cuisinée Bio;b;picard;https://fr.openfoodfacts.org/produit/3270160598373/ratatouille-cuisinee-bio-picard
3564700012321;PLATS PRÉPARÉ;Bâtonnets de Surimi;c;Leclerc;https://fr.openfoodfacts.org/produit/3564700012321/batonnets-de-surimi-ronde-des-mers
